SHARECLASS_ID,SHARECLASS_NAME,FUND_NAME,SHARE_CLASS_COUNTER,FUND_FAMILY_NAME,MSTAR_CATEGORY_NAME,MSTAR_GLOB_CATEGORY_NAME,MSTAR_BROAD_CATEGORY,COMMON_SOURCE_SYSTEM,RETURN_NET_1M,RETURN_NET_2M,RETURN_NET_3M,RETURN_NET_6M,RETURN_NET_1Y,RETURN_NET_2Y,RETURN_NET_3Y,RETURN_NET_4Y,RETURN_NET_5Y
F0GBR04V7F                    ,Vanguard U.S. Government Bond Index Fund Investor USD Accumulation,Vanguard U.S. Government Bond Index Fund,2,Vanguard Group (Irel,USD Government Bond,US Fixed Income,Bonds/Fixed Income,EUROPE,-0.09,-0.99,0.01,0.64,-0.91,1.05,1.42,1.69,1.02
F0GBR05SEF                    ,Vanguard U.S. Investment Grade Credit Index Fund Institutional USD Accumulation,Vanguard U.S. Investment Grade Credit Index Fund,1,Vanguard Group (Irel,USD Corporate Bond,US Fixed Income,Bonds/Fixed Income,EUROPE,0.71,0.42,1.2,3.17,3.29,4.87,3.61,4.15,3.07
F0000022KV                    ,Vanguard U.S. Investment Grade Credit Index Fund Investor EUR Accumulation,Vanguard U.S. Investment Grade Credit Index Fund,2,Vanguard Group (Irel,USD Corporate Bond,US Fixed Income,Bonds/Fixed Income,EUROPE,2.2,2.47,2.4,-3.59,-2.86,2.07,6.1,8.2,5.23
F00000NF6O                    ,Vanguard U.S. Total Market Index ETF (CAD-hedged),Vanguard U.S. Total Market Index ETF (CAD-hedged),1,Vanguard Investments,US Equity,US Equity Large Cap Blend,Equity/Stocks,FE_ALL,2.22,4.59,4.67,8.34,22.87,12.63,9.59,11.17,14.56
F00000PKSJ                    ,Vanguard US Equity Index Common Contractual Fund GBP Accumulation Shares,Vanguard US Equity Index Common Contractual Fund,1,Vanguard Group (Irel,US Large-Cap Blend Equity,US Equity Large Cap Blend,Equity/Stocks,EUROPE,3.8,1.64,3.72,5.82,13.23,22,17.65,17.61,19.4
F000003YD7                    ,Vanguard US Equity Index Acc,Vanguard US Equity Index Fund,1,Vanguard Investments,US Large-Cap Blend Equity,US Equity Large Cap Blend,Equity/Stocks,GBR,3.18,1.5,3.99,5.89,13.54,22.23,17.26,16.98,19.25
F000003YD8                    ,Vanguard US Equity Index Inc,Vanguard US Equity Index Fund,2,Vanguard Investments,US Large-Cap Blend Equity,US Equity Large Cap Blend,Equity/Stocks,GBR,3.18,1.5,3.99,5.89,13.54,22.23,17.27,16.99,19.26
F000003V1F                    ,Vanguard US Total Market Shares Index ETF,Vanguard US Total Market Shares Index ETF,1,Vanguard Investments,Equity North America,US Equity Large Cap Blend,Equity/Stocks,FE_ALL,4.55,8.29,9.17,6.2,22.96,9.52,15.55,17.85,22.19
FOUSA04BNF                    ,Vanguard Utilities Index Fund Admiral Shares,Vanguard Utilities Index Fund,1,Vanguard            ,Utilities,Utilities Sector Equity,Equity/Stocks,FO_USA,3.98,1.37,4.42,8.7,16.28,16.88,10.7,13.12,12.82
FEUSA04ACG                    ,Vanguard Utilities Index Fund ETF Shares,Vanguard Utilities Index Fund,2,Vanguard            ,Utilities,Utilities Sector Equity,Equity/Stocks,FE_ALL,3.97,1.37,4.42,8.72,16.3,16.9,10.69,13.13,12.82
FOUSA00LA4                    ,Vanguard Value Index Fund Admiral Shares,Vanguard Value Index Fund,1,Vanguard            ,Large Value,US Equity Large Cap Value,Equity/Stocks,FO_USA,1.8,4.86,4.39,7.96,21.23,13.81,9.89,11.4,14.55
FEUSA04AC4                    ,Vanguard Value Index Fund ETF Shares,Vanguard Value Index Fund,2,Vanguard            ,Large Value,US Equity Large Cap Value,Equity/Stocks,FE_ALL,1.81,4.86,4.41,7.96,21.24,13.82,9.89,11.4,14.55
FOUSA00IJP                    ,Vanguard Value Index Fund Institutional Shares,Vanguard Value Index Fund,3,Vanguard            ,Large Value,US Equity Large Cap Value,Equity/Stocks,FO_USA,1.8,4.86,4.4,7.97,21.25,13.82,9.9,11.41,14.56
FOUSA00FQW                    ,Vanguard Value Index Fund Investor Shares,Vanguard Value Index Fund,4,Vanguard            ,Large Value,US Equity Large Cap Value,Equity/Stocks,FO_USA,1.8,4.85,4.39,7.92,21.12,13.68,9.75,11.26,14.4
F0000003SW                    ,Vector Fondo ndice SA de CV S.I.R.V. A,Vector Fondo ndice SA de CV S.I.R.V.,1,Vector Fondos SA de ,Mexico Equity,Mexico Equity,Equity/Stocks,LATIN-AMERICA,-2.48,-4.5,-4.48,-0.19,3.75,6.35,4.17,5.03,3.55
F000001ZG0                    ,Vector Fondo ndice SA de CV S.I.R.V. F,Vector Fondo ndice SA de CV S.I.R.V.,2,Vector Fondos SA de ,Mexico Equity,Mexico Equity,Equity/Stocks,LATIN-AMERICA,-2.67,-4.87,-5.04,-1.38,1.3,3.86,2.4,3.69,2.5
F000001ZFV                    ,Vector Fondo ndice SA de CV S.I.R.V. M,Vector Fondo ndice SA de CV S.I.R.V.,3,Vector Fondos SA de ,Mexico Equity,Mexico Equity,Equity/Stocks,LATIN-AMERICA,-2.67,-4.87,-5.03,-1.36,1.37,3.9,2.43,3.71,2.51
F000001ZFU                    ,Vector Fondo ndice SA de CV S.I.R.V. X,Vector Fondo ndice SA de CV S.I.R.V.,4,Vector Fondos SA de ,Mexico Equity,Mexico Equity,Equity/Stocks,LATIN-AMERICA,-2.67,-4.87,-5.02,-1.35,1.39,3.93,2.45,3.74,2.54
F00000NP9Q                    ,VelocityShares 3x Inverse Crude Oil ETN Linked to the S&P GSCI Crude Oil Index ER,VelocityShares 3x Inverse Crude Oil ETN Linked to the S&P GSCI Crude Oil Index ER,1,Credit Suisse AG    ,Trading--Inverse Commodities,Trading Tools,Alternative,FE_ALL,-14.64,-34.46,-23.42,-32.91,-44.46,-34.83,-1.88,3.46,-7.58
F00000N7C8                    ,VelocityShares 3x Inverse Gold ETN Linked to the S&P GSCI Gold Index ER,VelocityShares 3x Inverse Gold ETN Linked to the S&P GSCI Gold Index ER,1,Credit Suisse AG    ,Trading--Inverse Commodities,Trading Tools,Alternative,FE_ALL,3,11.5,-0.9,-1.29,-2.83,-21.89,-16.98,-7.51,4.1
F00000NP9N                    ,VelocityShares 3x Inverse Natural Gas ETN Linked to the S&P GSCI Natural Gas Index ER,VelocityShares 3x Inverse Natural Gas ETN Linked to the S&P GSCI Natural Gas Index ER,1,Credit Suisse AG    ,Trading--Inverse Commodities,Trading Tools,Alternative,FE_ALL,29.18,36.14,6.05,59.59,4.31,-28.37,12.12,-20.18,-16.47
F00000N7CA                    ,VelocityShares 3x Inverse Silver ETN Linked to the S&P GSCI Silver Index ER,VelocityShares 3x Inverse Silver ETN Linked to the S&P GSCI Silver Index ER,1,Credit Suisse AG    ,Trading--Inverse Commodities,Trading Tools,Alternative,FE_ALL,-1.23,13.97,-1.04,3.36,0.86,-30.33,-31.23,-11.01,1.09
F00000NP9P                    ,VelocityShares 3x Long Crude Oil ETN Linked to the S&P GSCI Crude Oil Index ER,VelocityShares 3x Long Crude Oil ETN Linked to the S&P GSCI Crude Oil Index ER,1,Credit Suisse AG    ,Trading--Leveraged Commodities,Trading Tools,Alternative,FE_ALL,12.9,41.42,14.68,6.44,-13.8,-58.28,-78.47,-71.93,-62.69
F00000N7C7                    ,VelocityShares 3x Long Gold ETN Linked to the S&P GSCI Gold Index ER,VelocityShares 3x Long Gold ETN Linked to the S&P GSCI Gold Index ER,1,Credit Suisse AG    ,Trading--Leveraged Commodities,Trading Tools,Alternative,FE_ALL,-3.51,-11.79,-1.51,-3.83,-9.74,5.69,-2.22,-12.05,-25.68
F00000NP9O                    ,VelocityShares 3x Long Natural Gas ETN Linked to the S&P GSCI Natural Gas Index ER,VelocityShares 3x Long Natural Gas ETN Linked to the S&P GSCI Natural Gas Index ER,1,Credit Suisse AG    ,Trading--Leveraged Commodities,Trading Tools,Alternative,FE_ALL,-26.57,-34.99,-20.43,-59.11,-74.77,-69.88,-82.33,-73.59,-71.45
F00000N7C9                    ,VelocityShares 3x Long Silver ETN Linked to the S&P GSCI Silver Index ER,VelocityShares 3x Long Silver ETN Linked to the S&P GSCI Silver Index ER,1,Credit Suisse AG    ,Trading--Leveraged Commodities,Trading Tools,Alternative,FE_ALL,-0.18,-15.4,-5.3,-16.48,-33.37,-11.48,-20.12,-36,-49.03
F00000LKVE                    ,VelocityShares Daily 2x VIX Medium-Term ETN,VelocityShares Daily 2x VIX Medium-Term ETN,1,Credit Suisse AG    ,Volatility,Other Alternative,Alternative,FE_ALL,-16.39,-22.78,-17.93,-42.54,-74.77,-60.92,-53.6,-53.5,-57.44
F00000LKVD                    ,VelocityShares Daily 2x VIX Short-Term ETN,VelocityShares Daily 2x VIX Short-Term ETN,1,Credit Suisse AG    ,Volatility,Other Alternative,Alternative,FE_ALL,-26,-47.09,-47.42,-72.86,-95.42,-92.68,-89.38,-86.75,-88.19
F00000LKVA                    ,VelocityShares Daily Inverse VIX Medium-Term ETN,VelocityShares Daily Inverse VIX Medium-Term ETN,1,Credit Suisse AG    ,Volatility,Other Alternative,Alternative,FE_ALL,8.96,12.96,7.21,26.53,83.4,37.73,23.23,24.53,30.79
F00000LKV9                    ,VelocityShares Daily Inverse VIX Short-Term ETN,VelocityShares Daily Inverse VIX Short-Term ETN,1,Credit Suisse AG    ,Volatility,Other Alternative,Alternative,FE_ALL,14.77,33.8,17.25,48.66,204.23,89.94,47.4,39.87,47.79
F00000LKVC                    ,VelocityShares Daily Long VIX Medium-Term ETN,VelocityShares Daily Long VIX Medium-Term ETN,1,Credit Suisse AG    ,Volatility,Other Alternative,Alternative,FE_ALL,-8.42,-11.86,-8.45,-23.06,-48.32,-34.47,-28.11,-28.36,-31.6
F00000LKVB                    ,VelocityShares VIX Short-Term ETN,VelocityShares VIX Short-Term ETN,1,Credit Suisse AG    ,Volatility,Other Alternative,Alternative,FE_ALL,-13.58,-26.54,-23.55,-43.43,-75.27,-66.53,-58.88,-54.94,-57.36
F000001UKM                    ,Veri ETF-Dachfonds I,Veri ETF-Dachfonds,1,Veritas Investment G,EUR Flexible Allocation - Global,Flexible Allocation,Allocation,EUROPE,3.78,6.02,5.35,3.46,10.99,5.43,5.71,5.89,6.14
F0000007N9                    ,Veri ETF-Dachfonds P,Veri ETF-Dachfonds,2,Veritas Investment G,EUR Flexible Allocation - Global,Flexible Allocation,Allocation,EUROPE,3.75,5.87,5.08,2.99,10.02,4.53,4.8,4.93,5.07
FOUSA00DYI                    ,Victory S&P 500 Index Fund Class A,Victory S&P 500 Index Fund,1,Victory             ,Large Blend,US Equity Large Cap Blend,Equity/Stocks,FO_USA,2.3,4.36,4.64,8.69,22.87,13.06,10.15,11.69,14.47
FOUSA05H19                    ,Victory S&P 500 Index Fund Class R,Victory S&P 500 Index Fund,2,Victory             ,Large Blend,US Equity Large Cap Blend,Equity/Stocks,FO_USA,2.26,4.29,4.52,8.43,22.31,12.55,9.68,11.23,14.02
FOUSA00B2A                    ,Victory S&P 500 Index Fund Class Y,Victory S&P 500 Index Fund,3,Victory             ,Large Blend,US Equity Large Cap Blend,Equity/Stocks,FO_USA,2.28,4.4,4.67,8.78,23.07,13.24,10.36,11.89,14.67
F0GBR04RWI                    ,Virgin UK Index Tracking Trust Inc,Virgin UK Index Tracking Trust,1,Virgin Money Unit Tr,UK Large-Cap Blend Equity,UK Equity Large Cap,Equity/Stocks,GBR,1.77,1.25,2.58,5.39,12.24,11.74,8.47,6.36,9.3
F00000OLM2                    ,Virtus Horizon Wealth Masters Fund Class A,Virtus Horizon Wealth Masters Fund,1,Virtus              ,Mid-Cap Blend,US Equity Mid Cap,Equity/Stocks,FO_USA,-1.05,3.3,2.18,4.97,20.05,10.68,6.1,7.07,12.18
F00000OLM3                    ,Virtus Horizon Wealth Masters Fund Class C,Virtus Horizon Wealth Masters Fund,2,Virtus              ,Mid-Cap Blend,US Equity Mid Cap,Equity/Stocks,FO_USA,-1.08,3.2,1.98,4.57,19.09,9.86,5.31,6.26,11.36
F00000OLM4                    ,Virtus Horizon Wealth Masters Fund Class I,Virtus Horizon Wealth Masters Fund,3,Virtus              ,Mid-Cap Blend,US Equity Mid Cap,Equity/Stocks,FO_USA,-1.05,3.36,2.17,5.09,20.34,10.95,6.35,7.32,12.46
F00000LNMQ                    ,Voya Australia Index Portfolio Class I,Voya Australia Index Portfolio,1,Voya                ,Miscellaneous Region,Other Equity,Equity/Stocks,FO_USA,1.37,0,0.11,4.29,16.6,14.9,1.38,0.8,3.24
F00000N2IQ                    ,Voya Emerging Markets Index Portfolio Class I,Voya Emerging Markets Index Portfolio,1,Voya                ,Diversified Emerging Mkts,Emerging Markets Equity,Equity/Stocks,FO_USA,3.33,2.98,5.43,15.83,25.86,16.95,5.1,3.92,3.72
F00000N2IR                    ,Voya Emerging Markets Index Portfolio Class S,Voya Emerging Markets Index Portfolio,2,Voya                ,Diversified Emerging Mkts,Emerging Markets Equity,Equity/Stocks,FO_USA,3.31,2.97,5.4,15.67,25.57,17.02,5.04,3.82,3.58
F000002O7S                    ,Voya Euro STOXX 50 Index Portfolio Class A,Voya Euro STOXX 50 Index Portfolio,1,Voya                ,Europe Stock,Europe Equity Large Cap,Equity/Stocks,FO_USA,0.69,4.97,5.07,12.03,30.18,9.25,5.39,3.01,8.08
F000002O7T                    ,Voya Euro STOXX 50 Index Portfolio Class I,Voya Euro STOXX 50 Index Portfolio,2,Voya                ,Europe Stock,Europe Equity Large Cap,Equity/Stocks,FO_USA,0.77,5.11,5.21,12.3,30.93,9.78,5.92,3.54,8.64
F000002VGV                    ,Voya FTSE 100 Index Portfolio Class A,Voya FTSE 100 Index Portfolio,1,Voya                ,Miscellaneous Region,Other Equity,Equity/Stocks,FO_USA,0.85,3.73,3.28,8.4,20.85,3.95,1.19,0.79,4.13
F000002VGW                    ,Voya FTSE 100 Index Portfolio Class I,Voya FTSE 100 Index Portfolio,2,Voya                ,Miscellaneous Region,Other Equity,Equity/Stocks,FO_USA,0.74,3.82,3.37,8.62,21.38,4.42,1.66,1.27,4.64
FOUSA08PJ5                    ,Voya Hang Seng Index Portfolio Class A,Voya Hang Seng Index Portfolio,1,Voya                ,China Region,Greater China Equity,Equity/Stocks,FO_USA,2.2,1.52,4.7,17.45,26.09,14.46,7.81,7.47,7.83
FOUSA08PJ9                    ,Voya Hang Seng Index Portfolio Class I,Voya Hang Seng Index Portfolio,2,Voya                ,China Region,Greater China Equity,Equity/Stocks,FO_USA,2.25,1.64,4.88,17.71,26.76,15.04,8.34,8,8.38
FOUSA08PJA                    ,Voya Hang Seng Index Portfolio Class S,Voya Hang Seng Index Portfolio,3,Voya                ,China Region,Greater China Equity,Equity/Stocks,FO_USA,2.26,1.52,4.75,17.51,26.39,14.72,8.08,7.73,8.1
FOUSA06R7W                    ,Voya International Index Portfolio Class A,Voya International Index Portfolio,1,Voya                ,Foreign Large Blend,Global Equity Large Cap,Equity/Stocks,FO_USA,1.48,3.83,3.83,10.44,22.83,8.93,5.14,3.66,7.71
FOUSA06R7X                    ,Voya International Index Portfolio Class I,Voya International Index Portfolio,2,Voya                ,Foreign Large Blend,Global Equity Large Cap,Equity/Stocks,FO_USA,1.64,3.95,3.95,10.75,23.42,9.48,5.66,4.21,8.27
FOUSA06R7Y                    ,Voya International Index Portfolio Class S,Voya International Index Portfolio,3,Voya                ,Foreign Large Blend,Global Equity Large Cap,Equity/Stocks,FO_USA,1.65,3.98,3.98,10.66,23.15,9.2,5.41,3.94,8.01
FOUSA08O4J                    ,Voya International Index Portfolio Class S2,Voya International Index Portfolio,4,Voya                ,Foreign Large Blend,Global Equity Large Cap,Equity/Stocks,FO_USA,1.56,3.88,3.88,10.57,22.84,9.02,5.22,3.78,7.81
F000002VGX                    ,Voya Japan TOPIX Index Portfolio Class A,Voya Japan TOPIX Index Portfolio,1,Voya                ,Japan Stock,Japan Equity,Equity/Stocks,FO_USA,4.98,6.91,7.28,14.24,19.27,11.7,9.86,7.46,12.02
F000002VGY                    ,Voya Japan TOPIX Index Portfolio Class I,Voya Japan TOPIX Index Portfolio,2,Voya                ,Japan Stock,Japan Equity,Equity/Stocks,FO_USA,5.01,7.01,7.38,14.55,19.85,12.26,10.41,8.02,12.59
FOUSA08PJC                    ,Voya Russell Large Cap Growth Index Portfolio Class I,Voya Russell Large Cap Growth Index Portfolio,1,Voya                ,Large Growth,US Equity Large Cap Growth,Equity/Stocks,FO_USA,4.16,5.02,7.27,12.77,30.24,15.56,13.81,14.77,16.87
FOUSA08PJD                    ,Voya Russell Large Cap Growth Index Portfolio Class S,Voya Russell Large Cap Growth Index Portfolio,2,Voya                ,Large Growth,US Equity Large Cap Growth,Equity/Stocks,FO_USA,4.15,4.96,7.18,12.64,29.93,15.27,13.53,14.5,16.57
FOUSA06R85                    ,Voya Russell Large Cap Index Portfolio Class A,Voya Russell Large Cap Index Portfolio,1,Voya                ,Large Blend,US Equity Large Cap Blend,Equity/Stocks,FO_USA,2.43,4.32,4.98,9.24,23.66,13.07,10.3,11.81,14.38
FOUSA06R86                    ,Voya Russell Large Cap Index Portfolio Class I,Voya Russell Large Cap Index Portfolio,2,Voya                ,Large Blend,US Equity Large Cap Blend,Equity/Stocks,FO_USA,2.49,4.4,5.16,9.49,24.3,13.65,10.86,12.37,14.94
FOUSA06R88                    ,Voya Russell Large Cap Index Portfolio Class S,Voya Russell Large Cap Index Portfolio,3,Voya                ,Large Blend,US Equity Large Cap Blend,Equity/Stocks,FO_USA,2.46,4.33,5.04,9.36,23.98,13.37,10.58,12.08,14.65
FOUSA08O4F                    ,Voya Russell Large Cap Index Portfolio Class S2,Voya Russell Large Cap Index Portfolio,4,Voya                ,Large Blend,US Equity Large Cap Blend,Equity/Stocks,FO_USA,2.44,4.31,5.01,9.27,23.76,13.18,10.41,11.93,14.49
FOUSA08PJF                    ,Voya Russell Large Cap Value Index Portfolio Class I,Voya Russell Large Cap Value Index Portfolio,1,Voya                ,Large Value,US Equity Large Cap Value,Equity/Stocks,FO_USA,0.63,3.71,2.81,5.88,17.67,11.27,7.54,9.62,12.68
FOUSA08PJG                    ,Voya Russell Large Cap Value Index Portfolio Class S,Voya Russell Large Cap Value Index Portfolio,2,Voya                ,Large Value,US Equity Large Cap Value,Equity/Stocks,FO_USA,0.63,3.64,2.73,5.72,17.41,11,7.27,9.35,12.39
FOUSA08PJI                    ,Voya Russell Mid Cap Growth Index Portfolio Class I,Voya Russell Mid Cap Growth Index Portfolio,1,Voya                ,Mid-Cap Growth,US Equity Mid Cap,Equity/Stocks,FO_USA,2.76,5.64,6.33,10.89,25.75,12.22,9.57,10.69,14.91
FOUSA08PJJ                    ,Voya Russell Mid Cap Growth Index Portfolio Class S,Voya Russell Mid Cap Growth Index Portfolio,2,Voya                ,Mid-Cap Growth,US Equity Mid Cap,Equity/Stocks,FO_USA,2.73,5.59,6.28,10.75,25.43,11.93,9.3,10.42,14.64
FOUSA08PJK                    ,Voya Russell Mid Cap Growth Index Portfolio Class S2,Voya Russell Mid Cap Growth Index Portfolio,3,Voya                ,Mid-Cap Growth,US Equity Mid Cap,Equity/Stocks,FO_USA,2.71,5.56,6.23,10.65,25.21,11.76,9.13,10.25,14.46
FOUSA06R82                    ,Voya Russell Mid Cap Index Portfolio Class A,Voya Russell Mid Cap Index Portfolio,1,Voya                ,Mid-Cap Blend,US Equity Mid Cap,Equity/Stocks,FO_USA,1.61,4.34,3.48,6.72,20.01,11.3,8.08,9.59,13.85
FOUSA06R83                    ,Voya Russell Mid Cap Index Portfolio Class I,Voya Russell Mid Cap Index Portfolio,2,Voya                ,Mid-Cap Blend,US Equity Mid Cap,Equity/Stocks,FO_USA,1.63,4.41,3.58,6.93,20.57,11.85,8.6,10.13,14.41
FOUSA06R84                    ,Voya Russell Mid Cap Index Portfolio Class S,Voya Russell Mid Cap Index Portfolio,3,Voya                ,Mid-Cap Blend,US Equity Mid Cap,Equity/Stocks,FO_USA,1.58,4.39,3.49,6.81,20.27,11.56,8.32,9.84,14.13
FOUSA08O4G                    ,Voya Russell Mid Cap Index Portfolio Class S2,Voya Russell Mid Cap Index Portfolio,4,Voya                ,Mid-Cap Blend,US Equity Mid Cap,Equity/Stocks,FO_USA,1.6,4.31,3.46,6.72,20.09,11.39,8.17,9.68,13.96
FOUSA06R89                    ,Voya Russell Small Cap Index Portfolio Class A,Voya Russell Small Cap Index Portfolio,1,Voya                ,Small Blend,US Equity Small Cap,Equity/Stocks,FO_USA,0.75,7.01,5.63,7.53,26.87,14.5,9.33,8.9,13.76
FOUSA06R8A                    ,Voya Russell Small Cap Index Portfolio Class I,Voya Russell Small Cap Index Portfolio,2,Voya                ,Small Blend,US Equity Small Cap,Equity/Stocks,FO_USA,0.79,7.15,5.74,7.81,27.47,15.08,9.88,9.44,14.33
FOUSA06R8B                    ,Voya Russell Small Cap Index Portfolio Class S,Voya Russell Small Cap Index Portfolio,3,Voya                ,Small Blend,US Equity Small Cap,Equity/Stocks,FO_USA,0.8,7.07,5.65,7.61,27.15,14.8,9.61,9.17,14.04
FOUSA08O4H                    ,Voya Russell Small Cap Index Portfolio Class S2,Voya Russell Small Cap Index Portfolio,4,Voya                ,Small Blend,US Equity Small Cap,Equity/Stocks,FO_USA,0.74,7.05,5.6,7.53,26.94,14.6,9.45,9.02,13.87
FOUSA06R56                    ,Voya U.S. Bond Index Portfolio Class A,Voya U.S. Bond Index Portfolio,1,Voya                ,Intermediate-Term Bond,US Fixed Income,Bonds/Fixed Income,FO_USA,0.06,-0.54,0.27,1.19,-0.01,1.77,1.56,1.98,1.17
FOUSA06R58                    ,Voya U.S. Bond Index Portfolio Class I,Voya U.S. Bond Index Portfolio,2,Voya                ,Intermediate-Term Bond,US Fixed Income,Bonds/Fixed Income,FO_USA,0.01,-0.45,0.31,1.34,0.41,2.27,2.06,2.5,1.66
FOUSA06R57                    ,Voya U.S. Bond Index Portfolio Class S,Voya U.S. Bond Index Portfolio,3,Voya                ,Intermediate-Term Bond,US Fixed Income,Bonds/Fixed Income,FO_USA,-0.01,-0.49,0.24,1.22,0.15,2.01,1.81,2.25,1.41
FOUSA08O4I                    ,Voya U.S. Bond Index Portfolio Class S2,Voya U.S. Bond Index Portfolio,4,Voya                ,Intermediate-Term Bond,US Fixed Income,Bonds/Fixed Income,FO_USA,-0.02,-0.61,0.2,1.14,0,1.82,1.65,2.08,1.24
FOUSA08PI2                    ,Voya U.S. Stock Index Portfolio Class A,Voya U.S. Stock Index Portfolio,1,Voya                ,Large Blend,US Equity Large Cap Blend,Equity/Stocks,FO_USA,2.29,4.32,4.61,8.66,22.66,12.77,9.89,11.47,14.27
